time,Vin,Vdiod,Idiod
0.01012324,0.16330053,0.30672365,-2.331867e-06
0.010123356,0.1794571,0.30242646,-3.8969124e-06
0.010123495,0.19775511,0.29380038,-5.3970953e-06
0.010123625,0.21388881,0.28186962,-6.418809e-06
0.010123816,0.23526062,0.25946108,-7.394836e-06
0.01012384,0.23771195,0.25614887,-7.4594727e-06
0.010123887,0.24248841,0.24875486,-7.5104135e-06
0.010123898,0.24365592,0.24684173,-7.5153293e-06
0.010123922,0.24595867,0.24287045,-7.505471e-06
0.010123969,0.25043365,0.23474276,-7.456713e-06
0.01012398,0.2515249,0.23266613,-7.4358654e-06
0.010124004,0.25367412,0.22842339,-7.3740525e-06
0.010124051,0.25783792,0.21982989,-7.1959967e-06
0.010124145,0.2656171,0.20307149,-6.627821e-06
0.010124333,0.27890754,0.17403626,-4.903464e-06
0.010124556,0.29056686,0.15007201,-2.1860828e-06
0.0101247085,0.29592156,0.14471327,3.470517e-09
0.010124899,0.29951793,0.15374894,2.8297338e-06
0.010125095,0.29956776,0.17737363,5.381021e-06
0.010125321,0.295064,0.21561773,7.434714e-06
0.010125656,0.27960286,0.26788256,8.440014e-06
0.010126099,0.24386363,0.3110722,6.7305677e-06
0.010126548,0.19222943,0.32650778,1.8970014e-06
0.010127064,0.117907725,0.3018743,-6.5753025e-06
0.010127614,0.027730409,0.19807327,-1.6841966e-05
0.010127818,-0.0069300397,0.10912165,-2.0025953e-05
0.0101279635,-0.031473897,0.015322217,-2.1245816e-05
0.010128102,-0.054684073,-0.08417444,-2.1305274e-05
0.010128244,-0.07813324,-0.1886764,-2.0246156e-05
0.010128382,-0.10052679,-0.2866327,-1.8123104e-05
0.010128531,-0.12385093,-0.38196632,-1.4845729e-05
0.010128623,-0.13795482,-0.43305466,-1.2332338e-05
0.010128697,-0.14905058,-0.46670657,-1.0040853e-05
0.010128776,-0.1604717,-0.49430424,-7.4611557e-06
0.010128859,-0.17232108,-0.51501334,-4.6081373e-06
0.010128937,-0.18287176,-0.5255218,-1.957874e-06
0.010129016,-0.19330977,-0.5273755,7.155603e-07
0.010129099,-0.20378393,-0.5200463,3.38441e-06
0.010129191,-0.21506515,-0.50125843,6.1571754e-06
0.010129296,-0.22712223,-0.4683095,8.877903e-06
0.010129422,-0.24048372,-0.4186349,1.1638863e-05
0.010129439,-0.24209973,-0.41141787,1.1931264e-05
0.01012947,-0.24527197,-0.3959857,1.2436326e-05
0.010129479,-0.24605247,-0.39205688,1.2554401e-05
0.010129495,-0.24759829,-0.3840378,1.2769922e-05
0.010129526,-0.25062874,-0.3676642,1.31437655e-05
0.0101295905,-0.25644153,-0.3341104,1.3678131e-05
0.010129696,-0.26520437,-0.27865288,1.4064182e-05
0.010129797,-0.2728338,-0.22554022,1.3878987e-05
0.010129891,-0.27907252,-0.17910409,1.3164893e-05
0.010129991,-0.28483048,-0.13402742,1.1906949e-05
0.010130069,-0.2887452,-0.102427125,1.0583529e-05
0.010130144,-0.29189357,-0.077301055,9.080508e-06
0.010130234,-0.29506546,-0.05236959,6.978849e-06
0.01013032,-0.29734266,-0.0354425,4.8044676e-06
0.010130426,-0.29919547,-0.024037138,1.9417166e-06
0.010130542,-0.2999915,-0.022604967,-1.2700066e-06
0.010130645,-0.29961473,-0.030728776,-4.0876666e-06
0.010130712,-0.2988286,-0.04157082,-5.837452e-06
0.010130791,-0.2973523,-0.060221583,-7.762363e-06
0.010130878,-0.29505005,-0.08711212,-9.626634e-06
0.01013101,-0.29015747,-0.13937704,-1.18109465e-05
0.010131203,-0.28015125,-0.2295024,-1.3625807e-05
0.010131365,-0.26913807,-0.31191614,-1.3613716e-05
0.010131562,-0.2526726,-0.4079211,-1.1493493e-05
0.010131757,-0.23344548,-0.48238426,-7.561281e-06
0.010131934,-0.21343486,-0.5202433,-2.651416e-06
0.0101320995,-0.19278198,-0.52137303,2.606533e-06
0.010132252,-0.17221324,-0.48655942,7.4356685e-06
0.010132493,-0.13722134,-0.3775789,1.3920452e-05
0.010132752,-0.09687041,-0.21895854,1.8530907e-05
0.010132997,-0.05672198,-0.052426275,1.9948324e-05
0.010133234,-0.016821744,0.09623461,1.847877e-05
0.010133474,0.023825038,0.20849422,1.4799047e-05
0.010133727,0.06624978,0.27811456,9.6985605e-06
0.010133893,0.09342946,0.29910946,6.211709e-06
0.01013409,0.12447152,0.30793926,2.3609823e-06
0.010134261,0.15025766,0.3091737,-6.1193555e-07
0.010134402,0.17045437,0.30638236,-2.723502e-06
0.010134513,0.1855978,0.30170447,-4.121512e-06
0.01013464,0.2020995,0.29352286,-5.4232273e-06
0.010134771,0.21780135,0.28168613,-6.378022e-06
0.010134953,0.23792961,0.26053882,-7.2639955e-06
0.010134973,0.23993838,0.25785658,-7.315892e-06
0.010135012,0.2438674,0.25192145,-7.3608535e-06
0.010135021,0.24483103,0.2503936,-7.366817e-06
0.010135041,0.24673577,0.24723648,-7.365476e-06
0.010135081,0.25045425,0.24078777,-7.3432516e-06
0.01013509,0.25136474,0.23914135,-7.3318693e-06
0.01013511,0.2531626,0.23577468,-7.2955468e-06
